id,iso3,langID,langEn,langTh,titleEn,titleTh,verseEn,verseTh,playUrl,downloadTrack001Url,downloadZipUrl,program,shareProgUrl,,,
74799,MYA,195,Burmese,พม่า,Temporal to Eternity Part 1,ชั่วคราวถึงนิรันดร์กาล ตอนที่ 1,"Proverbs 3:9-10 Honor the Lord with your wealth, with the first fruits of all your crops; then your barns will be filled to overflowing, and your vats will brim over with new wine.",สุภาษิต 3:9-10 ให้​ถวาย​เกียรติ​กับ​พระยาห์เวห์​ด้วย​ทรัพย์​สมบัติ​ของ​เจ้า และ​ด้วย​ผลผลิต​แรก​จาก​พืชผล​ทุกชนิด​ที่​เจ้า​ปลูกไว้ ให้​ถวาย​เกียรติ​กับ​พระยาห์เวห์​ด้วย​ทรัพย์​สมบัติ​ของ​เจ้า และ​ด้วย​ผลผลิต​แรก​จาก​พืชผล​ทุกชนิด​ที่​เจ้า​ปลูกไว้แล้ว​ยุ้งฉาง​ของ​เจ้า​จะ​เต็มเปี่ยม​ไป​ด้วย​เมล็ดข้าว และ​ถัง​เหล้าองุ่น​ของ​เจ้า​ก็​จะ​เต็มล้น​ไปด้วย​เหล้าองุ่น​ใหม่,fivefish.org/T74799,fivefish.org/T74799-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/74799.zip,74799,5fi.sh/T74799,,,
74798,MYA,195,Burmese,พม่า,Temporal to Eternity Part 2,ชั่วคราวถึงนิรันดร์กาล ตอนที่ 2,Proverbs 4:23 The fear of the LORD is the beginning of wisdom; all who follow His precepts have good understanding. To Him belongs eternal praise.,สุภาษิต 4:23 ยิ่งกว่า​สิ่งใด ให้​เฝ้าระวัง​ใจ เพราะ​ใจ​เป็น​แหล่ง​ชีวิต,fivefish.org/T74798,fivefish.org/T74798-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/74798.zip,74798,5fi.sh/T74798,,,
80864,MYA,195,Burmese,พม่า,The Living Christ - Lessons 1 & 2,ชีวิตของพระคริสต์ - บทที่ 1 & 2,"Isaiah 26:3 You will keep in perfect peace him whose mind is steadfast, because he trusts in You.",อิสยาห์ 26:3 พระยาห์เวห์​เจ้าข้า พระองค์​ประทาน​สันติสุข​แท้จริง​ให้​กับ​ใจ​ที่พึ่งพิง​ในพระองค์นั้น เพราะ​พวกเขา​ไว้วางใจ​ในพระองค์,fivefish.org/T80864,fivefish.org/T80864-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80864.zip,80864,5fi.sh/T80864,,,
62602,MYA,195,Burmese,พม่า,The Living Christ - Lessons 3 & 4,ชีวิตของพระคริสต์ - บทที่ 3 & 4,"Isaiah 40:31 But those who hope in the LORD will renew their strength. They will soar on wings like eagles; they will run and not grow weary, they will walk and not be faint.",อิสยาห์ 40:31 แต่​คนเหล่านั้น​ที่​ฝาก​ความหวัง​ไว้​กับ​พระยาห์เวห์​จะ​มี​กำลัง​ขึ้นมาใหม่ และ​จะบิน​สูงขึ้นไป​เหมือน​ติดปีกนกอินทรี พวกเขา​จะ​วิ่ง​และ​จะ​ไม่หมดเรี่ยวแรง พวกเขา​จะ​เดิน​และ​จะ​ไม่เหนื่อย,fivefish.org/T62602,fivefish.org/T62602-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/62602.zip,62602,5fi.sh/T62602,,,
80851,MYA,195,Burmese,พม่า,The Living Christ 1-63,ชีวิตของพระคริสต์ 1-63,"Isaiah 41:10 So do not fear, for I am with you; do not be dismayed, for I am your God. I will strengthen you and help you; I will uphold you with My righteous hand.",อิสยาห์ 41:10 ไม่ต้องกลัว เพราะ​เรา​อยู่​กับเจ้า อย่ากลัวเลย เพราะ​เรา​เป็น​พระเจ้า​ของเจ้า เรา​จะ​ทำให้​เจ้า​มีกำลัง ใช่แล้ว เรา​จะ​ช่วยเจ้า เรา​จะ​พยุงเจ้า​ด้วย​มือขวา​แห่ง​ชัยชนะ​ของเรา,fivefish.org/T80851,fivefish.org/T80851-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80851.zip,80851,5fi.sh/T80851,,,
80852,MYA,195,Burmese,พม่า,The Living Christ 64 - 120,ชีวิตของพระคริสต์ 64 - 120,"Isaiah 53:6 We all, like sheep, have gone astray, each of us has turned to his own way; and the Lord has laid on Him the iniquity of us all.",อิสยาห์ 53:6 พวกเรา​ทุกคน​ได้​หลงหายไป​เหมือนแกะ พวกเรา​แต่ละคน​ต่าง​หลงไป​คนละทิศ​ละทาง แต่​พระยาห์เวห์​ปล่อย​ให้​ความผิด​ของ​พวกเรา​ทุกคน​โจมตีเขา,fivefish.org/T80852,fivefish.org/T80852-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80852.zip,80852,5fi.sh/T80852,,,
3240,MYA,195,Burmese,พม่า,Words of Life,พระคำแห่งชีวิต,"Isaiah 6:8 Then I heard the voice of the Lord saying, ""Whom shall I send? And who will go for Us?"" And I said, ""Here am I. Send me!""",อิสยาห์ 6:8 และ​ผม​ก็​ได้ยิน​เสียง​ของ​องค์​เจ้า​ชีวิต​พูดว่า “เรา​จะ​ส่งใคร​ไปดี ใคร​จะไป​แทน​พวกเรา” แล้ว​ผม​ก็​ตอบว่า “ข้าพเจ้า​อยู่นี่ครับ ส่ง​ข้าพเจ้า​ไปเถิด”,fivefish.org/T3240,fivefish.org/T3240-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/3240.zip,3240,5fi.sh/T3240,,,
14200,YUE,13,Cantonese,จีนกวางตุ้ง,Good News,ข่าวประเสริฐ,"Jeremiah 1:9 Then the LORD reached out His hand and touched my mouth and said to me, I have put My words in your mouth.",เยเรมีย์ 1:9 แล้ว​พระยาห์เวห์​ก็​ยื่น​มือ​ออกมา​แตะ​ปาก​ของผม และ​พระองค์​พูด​กับ​ผม​ว่า “เรา​ได้​ใส่​คำพูด​ของเรา​เข้าไป​ใน​ปาก​ของเจ้า​แล้ว,fivefish.org/T14200,fivefish.org/T14200-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/14200.zip,14200,5fi.sh/T14200,,,
70590,YUE,13,Cantonese,จีนกวางตุ้ง,LLL 1 Beginning with GOD,LLL 1 เริ่มต้นกับพระเจ้า,Jeremiah 29:13 You will seek Me and find Me when you seek Me with all your heart.,เยเรมีย์ 29:13 เจ้า​จะ​แสวงหา​เรา แล้ว​เจ้า​ก็​จะ​พบ​เรา เมื่อ​เจ้า​แสวงหา​เรา​ด้วย​สิ้นสุดใจ​ของ​เจ้า,fivefish.org/T70590,fivefish.org/T70590-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/70590.zip,70590,5fi.sh/T70590,,,
70600,YUE,13,Cantonese,จีนกวางตุ้ง,LLL 2 Mighty Men of GOD,LLL 2 ผู้ได้รับอำนาจจากพระเจ้า,"Lamentations 3:22-23 Because of the Lord’s great love, we are not consumed, for His compassions never fail. They are new every morning; great is Your faithfulness.",บทเพลง​ร้องทุกข์ 3:22-23 แน่นอน ความรัก​ของ​พระยาห์เวห์​ไม่มี​วัน​สิ้นสุด แน่นอน ความเมตตา​ของ​พระองค์​ไม่มี​วัน​หมดสิ้น​ 23 ความรัก​และ​ความเมตตา​ของ​พระองค์​เริ่มต้นใหม่​ใน​ทุกๆ เช้า ความซื่อสัตย์​ของ​พระองค์​นั้น​ยิ่งใหญ่,fivefish.org/T70600,fivefish.org/T70600-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/70600.zip,70600,5fi.sh/T70600,,,
80172,YUE,13,Cantonese,จีนกวางตุ้ง,LLL 3 Victory through GOD,LLL 3 ชัยชนะโดยพระเจ้า,"Micah 6:8 He has shown you, O mortal, what is good. And what does the LORD require of you? To act justly and to love mercy and to walk humbly with your God.",มีคาห์ 6:8 เจ้ามนุษย์ พระยาห์เวห์ บอก​เจ้า​แล้ว​ถึง​สิ่ง​ที่ดี และ​สิ่ง​ที่​พระองค์​ต้องการ​จาก​เจ้า คือ ให้​ทำ​สิ่ง​ที่​ยุติธรรม รัก​ความเมตตา และ​เดิน​กับ​พระเจ้า​ของ​เจ้า​ด้วย​ความถ่อมใจ,fivefish.org/T80172,fivefish.org/T80172-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80172.zip,80172,5fi.sh/T80172,,,
80245,YUE,13,Cantonese,จีนกวางตุ้ง,LLL 4 Servants of GOD,LLL 4 ผู้รับใช้ของพระเจ้า,"Zechariah 7:9-10 “This is what the LORD Almighty said: ‘Administer true justice; show mercy and compassion to one another. Do not oppress the widow or the fatherless, the foreigner or the poor. Do not plot evil against each other.’""",เศคาริยาห์ 7:9-10 “นี่​คือ​สิ่ง​ที่​พระยาห์เวห์​ผู้มีฤทธิ์ทั้งสิ้น​พูด ‘ให้​ตัดสิน​อย่าง​ยุติธรรม ให้​มี​น้ำใจ​ต่อกัน​และ​เห็นอก​เห็นใจ​กัน อย่า​กดขี่​ข่มเหง​แม่หม้าย เด็ก​กำพร้า คนต่างชาติ หรือ​คนจน อย่า​วางแผนชั่ว​ในใจ​ต่อกัน’,fivefish.org/T80245,fivefish.org/T80245-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/80245.zip,80245,5fi.sh/T80245,,,
62456,YUE,13,Cantonese,จีนกวางตุ้ง,LLL 5 On Trial for GOD,LLL 5 การทดสอบเพื่อพระเจ้า,"Matthew 18:20 For where two or three come together in My name, there am I with them.",มัทธิว 18:20 เพราะ​ที่​ไหน​ก็​ตาม ที่​มี​สอง​หรือ​สาม​คน​มา​อยู่​รวม​กัน​เพราะ​เป็น​ศิษย์​ของ​เรา เรา​ก็​จะ​อยู่​กับ​พวก​เขา​ที่​นั่น,fivefish.org/T62456,fivefish.org/T62456-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/62456.zip,62456,5fi.sh/T62456,,,
